Type,Date,Num,Name,Item,Account,Rep,Sales Tax Code,Qty,Sales Price,Amount
Invoice,11/12/2025,AS010897,Techtron Integrated Solutions (Pvt) Ltd,Synology:SNV3400-400G (SNV3400-400G M.2 NVMe SSD),Synology,AS,Taxable Sales,2.00,,
Invoice,11/12/2025,AS010898,Base Hp (Pvt) Ltd,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),Synology,A,Taxable Sales,1.00,"165,000.00","165,000.00"
Invoice,11/12/2025,AS010898,Base Hp (Pvt) Ltd,HDD:HAT3320-8T (Synology 8TB Plus Hard Drive),Hard Drive,A,Taxable Sales,4.00,"82,000.00","328,000.00"
Invoice,11/13/2025,AS010899,Debug Computer Peripherals (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AD,Taxable Sales,1.00,"18,500.00","18,500.00"
Invoice,11/13/2025,AS010900,TechCERT,Acronis,Acronics,AS,Taxable Sales,1.00,"24,800.00","24,800.00"
Invoice,11/13/2025,AS010901,LK Domain Registry,Acronis,Acronics,AS,Taxable Sales,1.00,"24,800.00","24,800.00"
Invoice,11/13/2025,AS010902,VS Information Systems (Pvt) Ltd,RS2423RP+ (Synology RackStation RS2423RP+ 12Bay),Synology,A,Taxable Sales,1.00,"1,125,000.00","1,125,000.00"
Invoice,11/13/2025,AS010902,VS Information Systems (Pvt) Ltd,HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,A,Taxable Sales,12.00,"151,200.00","1,814,400.00"
Invoice,11/13/2025,AS010902,VS Information Systems (Pvt) Ltd,Synology:Dual Port F2 Card,Synology,A,Taxable Sales,1.00,,
Invoice,11/13/2025,AS010902,VS Information Systems (Pvt) Ltd,BDCOM,BDCOM,A,Taxable Sales,2.00,,
Invoice,11/13/2025,AS010902,VS Information Systems (Pvt) Ltd,Synology:2 U Sliding Rail Kit,Synology,A,Taxable Sales,1.00,,
Invoice,11/13/2025,AS010902,VS Information Systems (Pvt) Ltd,Discount,Sales Discount,A,Taxable Sales,,"-12,000.00","-12,000.00"
Invoice,11/13/2025,AS010903,Chris and Mayu Photographers,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),Hard Drive,AD,Non-Taxable Sales,1.00,"74,000.00","74,000.00"
Invoice,11/13/2025,AS010904,American College Of Higher Education,Draytek:Vigor 2915 (Draytek Vigor 2915 Security Appliance),Draytek,AR,Non-Taxable Sales,1.00,"47,200.00","47,200.00"
Invoice,11/14/2025,AS010905,LIZZY-B CANADA (PVT) LTD,Draytek:Vigor 2962 (Draytek Vigor 2962),Draytek,AD,Taxable Sales,1.00,"150,000.00","150,000.00"
Invoice,11/14/2025,AS010906,Barclays Computers (Pvt) Ltd,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Taxable Sales,1.00,"7,000.00","7,000.00"
Invoice,11/17/2025,AS010907,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"2,000.00","2,000.00"
Invoice,11/17/2025,AS010908,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"2,000.00","2,000.00"
Invoice,11/18/2025,AS010909,LANKA MOUNT CASTLE (PVT) LTD,Host Email,Support and Maintenance,AS,Taxable Sales,1.00,"15,525.00","15,525.00"
Invoice,11/18/2025,AS010910,LANKA COMMODITY BROKERS LTD,Host Email,Support and Maintenance,AS,Taxable Sales,1.00,"18,931.18","18,931.18"
Invoice,11/18/2025,AS010911,LANKA COMMODITY BROKERS LTD,Services,Support and Maintenance,AS,Taxable Sales,1.00,"6,899.31","6,899.31"
Invoice,11/18/2025,AS010912,AL - ARAF HOTELS & RESORT (PVT) LTD,Hosting (Hosting),Support and Maintenance,AS,Taxable Sales,1.00,"3,105.00","3,105.00"
Invoice,11/18/2025,AS010913,Wiscom Information Technology (Pvt) Ltd,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"12,500.00","12,500.00"
Invoice,11/18/2025,AS010914,Openlink (PVT) Ltd,Synology:DS925+ (Synology NAS DS925+ 4 Bay NAS),Synology,A,Taxable Sales,1.00,"238,000.00","238,000.00"
Invoice,11/18/2025,AS010914,Openlink (PVT) Ltd,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),Hard Drive,A,Taxable Sales,4.00,"62,000.00","248,000.00"
Invoice,11/18/2025,AS010915,LEOsys Corporation (Pvt) Ltd.,Synology:DS925+ (Synology NAS DS925+ 4 Bay NAS),Synology,A,Taxable Sales,1.00,"202,000.00","202,000.00"
Invoice,11/18/2025,AS010915,LEOsys Corporation (Pvt) Ltd.,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),Hard Drive,A,Taxable Sales,2.00,"35,000.00","70,000.00"
Invoice,11/18/2025,AS010916,Barclays Computers (Pvt) Ltd,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Taxable Sales,3.00,"7,000.00","21,000.00"
Invoice,11/19/2025,AS010917,LK Domain Registry,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AS,Taxable Sales,1.00,"58,000.00","58,000.00"
Invoice,11/19/2025,AS010918,Millennium I.T.E.S.P (Pvt) Ltd,MA (Maintenance  Agreement),Support and Maintenance,AD,Taxable Sales,1.00,"205,000.00","205,000.00"
Invoice,11/19/2025,AS010918,Millennium I.T.E.S.P (Pvt) Ltd,Services,Support and Maintenance,AD,Taxable Sales,1.00,"41,000.00","41,000.00"
Invoice,11/20/2025,AS010919,Gadgetbox,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AD,Non-Taxable Sales,2.00,"20,650.00","41,300.00"
Invoice,11/20/2025,AS010920,Green City Global (pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AR,Non-Taxable Sales,1.00,"26,000.00","26,000.00"
Invoice,11/20/2025,AS010920,Green City Global (pvt) Ltd,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,AR,Non-Taxable Sales,1.00,"153,000.00","153,000.00"
Invoice,11/21/2025,AS010921,Giga Foods (Pvt)  Ltd,Draytek:Vigor 2915 (Draytek Vigor 2915 Security Appliance),Draytek,AR,Taxable Sales,6.00,"40,000.00","240,000.00"
Invoice,11/21/2025,AS010921,Giga Foods (Pvt)  Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Taxable Sales,8.00,"19,500.00","156,000.00"
Invoice,11/21/2025,AS010921,Giga Foods (Pvt)  Ltd,Implementation & configuration,Support and Maintenance,AR,Taxable Sales,6.00,"20,000.00","120,000.00"
Invoice,11/21/2025,AS010922,DATAVERSE IT SOLUTIONS (PVT)LTD,BDCOM:S1016 (BDCOM S1016 16 Port 100M BaseT 1U Rack Mounted),BDCOM,AR,Non-Taxable Sales,3.00,"12,000.00","36,000.00"
Invoice,11/21/2025,AS010922,DATAVERSE IT SOLUTIONS (PVT)LTD,BDCOM:S1024B (BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted),BDCOM,AR,Non-Taxable Sales,3.00,"19,000.00","57,000.00"
Invoice,11/24/2025,AS010923,Base Hp (Pvt) Ltd,Synology:DS1821+ (Synology NAS DS1821+ 8 Bay NAS),Synology,A,Taxable Sales,1.00,"317,000.00","317,000.00"
Invoice,11/24/2025,AS010923,Base Hp (Pvt) Ltd,HDD:HAT3320-8T (Synology 8TB Plus Hard Drive),Hard Drive,A,Taxable Sales,4.00,"81,000.00","324,000.00"
Invoice,11/25/2025,AS010924,Ideal Network System,Synology:RS822RP+ (Synology Rackstation RS822RP+),Synology,AD,Non-Taxable Sales,1.00,"623,000.00","623,000.00"
Invoice,11/25/2025,AS010924,Ideal Network System,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),Hard Drive,AD,Non-Taxable Sales,2.00,,
Invoice,11/25/2025,AS010924,Ideal Network System,Synology:1 U Fixed Rail Kit,Synology,AD,Non-Taxable Sales,1.00,,
Invoice,11/26/2025,AS010925,AMTEC ELECTRONIC (PVT) LTD,BDCOM:S1200-16P2G1S (BDCOM 16Port 100M POE+ 2Port 1G RJ45 + 1 -Port GE SFP port Unmanaged POE Sw...,BDCOM,AR,Non-Taxable Sales,2.00,"23,850.00","47,700.00"
Invoice,11/26/2025,AS010926,Barclays Computers (Pvt) Ltd,Synology:DS223j (Synology DS223j  ),Synology,AR,Taxable Sales,2.00,"64,000.00","128,000.00"
Invoice,11/26/2025,AS010927,Softlogic Information Technologies (Pvt),Synology:DS423 (Synology DS423 4 Bay NAS),Synology,A,Taxable Sales,1.00,"128,000.00","128,000.00"
Invoice,11/26/2025,AS010927,Softlogic Information Technologies (Pvt),HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,A,Taxable Sales,3.00,"111,000.00","333,000.00"
Invoice,11/26/2025,AS010927,Softlogic Information Technologies (Pvt),Synology:DS423 (Synology DS423 4 Bay NAS),Synology,A,Taxable Sales,1.00,"128,000.00","128,000.00"
Invoice,11/26/2025,AS010927,Softlogic Information Technologies (Pvt),HDD:HAT3310-16T (Synology 16TB Plus HDD),Hard Drive,A,Taxable Sales,4.00,"123,000.00","492,000.00"
Invoice,11/27/2025,AS010928,Barclays Computers (Pvt) Ltd,Synology:DS223 (Synology Diskstation DS223  2Bay),Synology,AS,Taxable Sales,2.00,"93,000.00","186,000.00"
Invoice,11/27/2025,AS010929,Barclays Computers (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Taxable Sales,1.00,"16,950.00","16,950.00"
Invoice,11/27/2025,AS010929,Barclays Computers (Pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AR,Taxable Sales,2.00,"22,000.00","44,000.00"
Invoice,11/27/2025,AS010930,Barclays Computers (Pvt) Ltd,HDD:HAT3320-8T (Synology 8TB Plus Hard Drive),Hard Drive,AS,Taxable Sales,2.00,"98,000.00","196,000.00"
Invoice,11/27/2025,AS010931,Barclays Computers (Pvt) Ltd,Synology:DS223 (Synology Diskstation DS223  2Bay),Synology,AS,Taxable Sales,1.00,"86,500.00","86,500.00"
Invoice,11/27/2025,AS010932,British Cosmetics (Pvt) Ltd,MA (Maintenance  Agreement),Support and Maintenance,AD,Taxable Sales,1.00,"100,000.00","100,000.00"
Invoice,11/28/2025,AS010933,First Capital Holdings PLC,MA (Maintenance  Agreement),Support and Maintenance,AD,Taxable Sales,1.00,"292,000.00","292,000.00"
Invoice,11/28/2025,AS010934,First Capital Holdings PLC,MA (Maintenance  Agreement),Support and Maintenance,AD,Taxable Sales,1.00,"65,000.00","65,000.00"
Invoice,11/28/2025,AS010935,First Capital Holdings PLC,MA (Maintenance  Agreement),Support and Maintenance,AD,Taxable Sales,1.00,"172,000.00","172,000.00"
Invoice,12/01/2025,AS010936,Metropolitan Technologies (Pvt) Ltd,Synology:DS1525+ (Synology DiskStation DS1525+ 5Bay NAS),Synology,AD,Taxable Sales,1.00,"480,000.00","480,000.00"
Invoice,12/01/2025,AS010936,Metropolitan Technologies (Pvt) Ltd,HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,AD,Taxable Sales,2.00,,
Invoice,12/01/2025,AS010936,Metropolitan Technologies (Pvt) Ltd,Synology:DS1525+ (Synology DiskStation DS1525+ 5Bay NAS),Synology,AD,Taxable Sales,1.00,"592,000.00","592,000.00"
Invoice,12/01/2025,AS010936,Metropolitan Technologies (Pvt) Ltd,HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,AD,Taxable Sales,3.00,,
Invoice,12/01/2025,AS010937,Base Hp (Pvt) Ltd,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),Synology,A,Taxable Sales,1.00,"198,000.00","198,000.00"
Invoice,12/01/2025,AS010937,Base Hp (Pvt) Ltd,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,A,Taxable Sales,4.00,"42,500.00","170,000.00"
Invoice,12/01/2025,AS010938,Base Hp (Pvt) Ltd,Synology:DS1525+ (Synology DiskStation DS1525+ 5Bay NAS),Synology,A,Taxable Sales,1.00,"335,000.00","335,000.00"
Invoice,12/01/2025,AS010938,Base Hp (Pvt) Ltd,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,A,Taxable Sales,3.00,"41,000.00","123,000.00"
Invoice,12/01/2025,AS010938,Base Hp (Pvt) Ltd,Synology:Single Port T1 Card,Synology,A,Taxable Sales,1.00,,
Invoice,12/01/2025,AS010939,Byte Bolster solution,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AD,Taxable Sales,4.00,"45,000.00","180,000.00"
Invoice,12/01/2025,AS010940,GTS Technology Solutions (pvt) Ltd,Synology:DS223 (Synology Diskstation DS223  2Bay),Synology,A,Taxable Sales,1.00,"92,000.00","92,000.00"
Invoice,12/01/2025,AS010940,GTS Technology Solutions (pvt) Ltd,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),Hard Drive,A,Taxable Sales,2.00,"62,000.00","124,000.00"
Invoice,12/01/2025,AS010940,GTS Technology Solutions (pvt) Ltd,Discount,Sales Discount,A,Taxable Sales,,"-6,000.00","-6,000.00"
Invoice,12/01/2025,AS010941,Alphasonic Technologies (Pvt) Ltd,Synology:RS822RP+ (Synology Rackstation RS822RP+),Synology,A,Taxable Sales,1.00,"468,787.50","468,787.50"
Invoice,12/01/2025,AS010941,Alphasonic Technologies (Pvt) Ltd,Synology:1 U Fixed Rail Kit,Synology,A,Taxable Sales,1.00,,
Invoice,12/02/2025,AS010942,NetCore Solutions,Draytek:Vigor 3910 (Draytek Vigor 3910 Security Appliance..Quad Wan),Draytek,A,Non-Taxable Sales,1.00,"352,230.00","352,230.00"
Invoice,12/03/2025,AS010943,T&D Associates,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),Hard Drive,AD,Non-Taxable Sales,4.00,"42,480.00","169,920.00"
Invoice,12/03/2025,AS010944,T&D Associates,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,AD,Non-Taxable Sales,1.00,"152,220.00","152,220.00"
Invoice,12/03/2025,AS010944,T&D Associates,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),Hard Drive,AD,Non-Taxable Sales,2.00,"42,480.00","84,960.00"
Invoice,12/03/2025,AS010944,T&D Associates,Discount,Sales Discount,AD,Non-Taxable Sales,,"-5,000.00","-5,000.00"
Invoice,12/03/2025,AS010945,Content Management & Solutions (Pvt) Ltd,MA (Maintenance  Agreement),Support and Maintenance,AD,Taxable Sales,1.00,"191,000.00","191,000.00"
Invoice,12/03/2025,AS010946,Content Management & Solutions (Pvt) Ltd,MA (Maintenance  Agreement),Support and Maintenance,AD,Taxable Sales,1.00,"164,000.00","164,000.00"
Invoice,12/03/2025,AS010947,I7 Computers,Synology:DS223 (Synology Diskstation DS223  2Bay),Synology,AD,Non-Taxable Sales,1.00,"109,740.00","109,740.00"
Invoice,12/05/2025,AS010948,MAS Fabrics (Pvt) Ltd,MA (Maintenance  Agreement),Support and Maintenance,A,Non-Taxable Sales,1.00,,
Invoice,12/05/2025,AS010948,MAS Fabrics (Pvt) Ltd,Acronis,Acronics,A,Taxable Sales,1.00,"563,157.00","563,157.00"
Invoice,12/05/2025,AS010948,MAS Fabrics (Pvt) Ltd,Acronis,Acronics,A,Taxable Sales,2.00,"364,736.50","729,473.00"
Invoice,12/05/2025,AS010948,MAS Fabrics (Pvt) Ltd,Synology:RS2418RP+ (Synology RackStation RS2418RP+),Synology,A,Taxable Sales,1.00,"1,018,465.00","1,018,465.00"
Invoice,12/05/2025,AS010949,Micro Technology Lanka (Pvt) Ltd,BDCOM:S1200-16P2G1S (BDCOM 16Port 100M POE+ 2Port 1G RJ45 + 1 -Port GE SFP port Unmanaged POE Sw...,BDCOM,AR,Non-Taxable Sales,1.00,"23,600.00","23,600.00"
Invoice,12/06/2025,AS010950,Grace Lanka Apperals (Pvt) Ltd,Services,Support and Maintenance,AS,Taxable Sales,1.00,"15,000.00","15,000.00"
Invoice,12/06/2025,AS010950,Grace Lanka Apperals (Pvt) Ltd,Draytek:Vigor 2927 (Draytek Vigor 2927 Security Appliance. Dual Wan),Draytek,AS,Taxable Sales,1.00,"73,000.00","73,000.00"
Invoice,12/06/2025,AS010951,Techno Mobile & CCTV,BDCOM:S1200-16P2G1S (BDCOM 16Port 100M POE+ 2Port 1G RJ45 + 1 -Port GE SFP port Unmanaged POE Sw...,BDCOM,AR,Non-Taxable Sales,1.00,"23,600.00","23,600.00"
Credit Memo,12/08/2025,AS00120,E-Net Integrated Solutions (Pvt) Ltd,BDCOM:S1500-24T (BDCOM S1500-24T Switch),BDCOM,,Non-Taxable Sales,-2.00,"23,750.00","-47,500.00"
Invoice,12/08/2025,AS010952,E-Net Integrated Solutions (Pvt) Ltd,BDCOM:S1500-24T (BDCOM S1500-24T Switch),BDCOM,AR,Non-Taxable Sales,1.00,"23,750.00","23,750.00"
Invoice,12/08/2025,AS010953,THE COMPUTER CENTER (PVT) LTD,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,AS,Taxable Sales,1.00,"129,000.00","129,000.00"
Invoice,12/08/2025,AS010953,THE COMPUTER CENTER (PVT) LTD,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),Hard Drive,AS,Taxable Sales,4.00,"36,000.00","144,000.00"
Invoice,12/08/2025,AS010954,Gadgetbox,HDD:HAT3310-16T (Synology 16TB Plus HDD),Hard Drive,AD,Non-Taxable Sales,1.00,"170,746.00","170,746.00"
Invoice,12/08/2025,AS010955,Rapidventure (Pvt) Ltd,Draytek:Vigor 2915 (Draytek Vigor 2915 Security Appliance),Draytek,AD,Taxable Sales,1.00,"38,500.00","38,500.00"
Invoice,12/08/2025,AS010956,Supervision Technology (Pvt) Ltd,Draytek:Vigor 2915 (Draytek Vigor 2915 Security Appliance),Draytek,AD,Taxable Sales,2.00,"39,000.00","78,000.00"
Invoice,12/08/2025,AS010957,Tekki (Pvt) Ltd,Rental,Other Sales,AS,Non-Taxable Sales,50.00,"2,360.00","118,000.00"
Invoice,12/09/2025,AS010958,Debug Computer Peripherals (Pvt) Ltd,Synology:RS1221RP+,Synology,AD,Taxable Sales,1.00,"712,000.00","712,000.00"
Invoice,12/09/2025,AS010958,Debug Computer Peripherals (Pvt) Ltd,HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,AD,Taxable Sales,3.00,"112,000.00","336,000.00"
Invoice,12/09/2025,AS010958,Debug Computer Peripherals (Pvt) Ltd,Synology:2 U Sliding Rail Kit,Synology,AD,Taxable Sales,1.00,,
Invoice,12/09/2025,AS010959,AMTEC ELECTRONIC (PVT) LTD,BDCOM:S1500-8T (BDCOM 8-Port Gigabit RJ45 Unmanaged Switch),BDCOM,AR,Non-Taxable Sales,1.00,"6,000.00","6,000.00"
Credit Memo,12/10/2025,AS00121,Apex Business Solutions PVT Ltd.,BDCOM:S1500-24P2S (BDCOM S1500-24P2S Switch),BDCOM,,Taxable Sales,-1.00,"7,000.00","-7,000.00"
Invoice,12/10/2025,AS010960,Rapidventure (Pvt) Ltd,Draytek:Vigor 2915 (Draytek Vigor 2915 Security Appliance),Draytek,AD,Taxable Sales,1.00,"38,500.00","38,500.00"
Invoice,12/10/2025,AS010961,Network Information Technologies (Pvt) Lt,Synology:RS422+ (Synology RackStation RS422+),Synology,AS,Taxable Sales,1.00,"413,505.00","413,505.00"
Invoice,12/10/2025,AS010961,Network Information Technologies (Pvt) Lt,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),Hard Drive,AS,Taxable Sales,2.00,,
Invoice,12/10/2025,AS010961,Network Information Technologies (Pvt) Lt,Synology:1 U Fixed Rail Kit,Synology,AS,Taxable Sales,1.00,,
Invoice,12/12/2025,AS010962,M Concepts Holdings (Pvt) Ltd,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,A,Non-Taxable Sales,1.00,"64,900.00","64,900.00"
Invoice,12/15/2025,AS010963,Allied Techno Services Pvt Ltd,Synology:Power Adaptor (Power Adaptor),Hardware,AD,Taxable Sales,1.00,"35,000.00","35,000.00"
Invoice,12/16/2025,AS010964,Penta Technology Solutions (Pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AD,Non-Taxable Sales,1.00,"26,550.00","26,550.00"
Invoice,12/16/2025,AS010964,Penta Technology Solutions (Pvt) Ltd,Implementation & configuration,Support and Maintenance,AD,Non-Taxable Sales,1.00,"10,000.00","10,000.00"
Credit Memo,12/17/2025,AS00122,Penta Technology Solutions (Pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,,Non-Taxable Sales,-1.00,"26,550.00","-26,550.00"
Credit Memo,12/17/2025,AS00122,Penta Technology Solutions (Pvt) Ltd,Implementation & configuration,Support and Maintenance,,Non-Taxable Sales,-1.00,"10,000.00","-10,000.00"
Invoice,12/17/2025,AS010965,LANKA COMMODITY BROKERS LTD,Host Email,Support and Maintenance,AS,Taxable Sales,1.00,"19,068.37","19,068.37"
Invoice,12/17/2025,AS010966,LANKA COMMODITY BROKERS LTD,Services,Support and Maintenance,AS,Taxable Sales,1.00,"6,949.31","6,949.31"
Invoice,12/17/2025,AS010967,UNISYS ENGINEERING,Synology:DS1825+ (Synology Disktation DS1825+ NAS Unit),Synology,AD,Non-Taxable Sales,1.00,"454,300.00","454,300.00"
Invoice,12/17/2025,AS010967,UNISYS ENGINEERING,HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,AD,Non-Taxable Sales,4.00,"151,040.00","604,160.00"
Invoice,12/17/2025,AS010968,LANKA MOUNT CASTLE (PVT) LTD,Host Email,Support and Maintenance,AS,Taxable Sales,1.00,"15,637.50","15,637.50"
Invoice,12/17/2025,AS010969,AL - ARAF HOTELS & RESORT (PVT) LTD,Hosting (Hosting),Support and Maintenance,AS,Taxable Sales,1.00,"3,127.50","3,127.50"
Invoice,12/17/2025,AS010970,Penta Technology Solutions (Pvt) Ltd,Draytek:DrayTek AP 912C (DrayTek  VigorAP 912C Ceiling -mount AP),Draytek,AD,Non-Taxable Sales,1.00,"30,000.00","30,000.00"
Invoice,12/17/2025,AS010970,Penta Technology Solutions (Pvt) Ltd,Implementation & configuration,Support and Maintenance,AD,Non-Taxable Sales,1.00,"10,000.00","10,000.00"
Invoice,12/18/2025,AS010971,Studio Lakdam,HDD:14TB ENT SATA (14TB Seagate Enterprise Hard Drive),Hard Drive,AD,Non-Taxable Sales,1.00,"161,660.00","161,660.00"
Invoice,12/18/2025,AS010972,Debug Computer Peripherals (Pvt) Ltd,BDCOM:S1500-24T (BDCOM S1500-24T Switch),BDCOM,AD,Taxable Sales,2.00,"20,500.00","41,000.00"
Invoice,12/18/2025,AS010973,Green City Global (pvt) Ltd,Synology:DS225+ (Synology DiskStation DS225+ 2Bay NAS),Synology,AR,Non-Taxable Sales,1.00,"167,560.00","167,560.00"
Invoice,12/18/2025,AS010974,Data Management Systems (Pvt) Limited,MA (Maintenance  Agreement),Support and Maintenance,A,Taxable Sales,1.00,"452,000.00","452,000.00"
Invoice,12/18/2025,AS010975,LK Domain Registry,MA (Maintenance  Agreement),Support and Maintenance,AS,Taxable Sales,1.00,"336,000.00","336,000.00"
Invoice,12/19/2025,AS010976,Adapt Information Technologies,Synology:RS822RP+ (Synology Rackstation RS822RP+),Synology,A,Taxable Sales,1.00,"439,000.00","439,000.00"
Invoice,12/19/2025,AS010976,Adapt Information Technologies,HDD:HAT3320-8T (Synology 8TB Plus Hard Drive),Hard Drive,A,Taxable Sales,4.00,"90,000.00","360,000.00"
Invoice,12/19/2025,AS010976,Adapt Information Technologies,Synology:1 U Fixed Rail Kit,Synology,A,Taxable Sales,1.00,,
Invoice,12/19/2025,AS010977,LK Domain Registry,MA (Maintenance  Agreement),Support and Maintenance,AS,Taxable Sales,1.00,"214,000.00","214,000.00"
Invoice,12/19/2025,AS010978,Apex Business Solutions PVT Ltd.,MA (Maintenance  Agreement),Support and Maintenance,AD,Taxable Sales,1.00,"544,000.00","544,000.00"
Invoice,12/19/2025,AS010978,Apex Business Solutions PVT Ltd.,MA (Maintenance  Agreement),Support and Maintenance,AD,Taxable Sales,1.00,"333,000.00","333,000.00"
Invoice,12/20/2025,AS010979,Electro Net,BDCOM:S1024B (BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted),BDCOM,AD,Non-Taxable Sales,1.00,"19,000.00","19,000.00"
Invoice,12/20/2025,AS010980,Wiscom Information Technology (Pvt) Ltd,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"12,500.00","12,500.00"
Invoice,12/20/2025,AS010981,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"2,000.00","2,000.00"
Invoice,12/20/2025,AS010982,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"2,000.00","2,000.00"
Invoice,12/22/2025,AS010983,Micro Technology Lanka (Pvt) Ltd,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Non-Taxable Sales,2.00,"8,200.00","16,400.00"
Invoice,12/22/2025,AS010983,Micro Technology Lanka (Pvt) Ltd,BDCOM:S1500-8T (BDCOM 8-Port Gigabit RJ45 Unmanaged Switch),BDCOM,AR,Non-Taxable Sales,3.00,"6,000.00","18,000.00"
Invoice,12/22/2025,AS010983,Micro Technology Lanka (Pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AR,Non-Taxable Sales,1.00,"26,750.00","26,750.00"
Invoice,12/22/2025,AS010983,Micro Technology Lanka (Pvt) Ltd,Accs (Accessories),Hardware,AR,Non-Taxable Sales,15.00,300.00,"4,500.00"
Invoice,12/23/2025,AS010984,Barclays Computers (Pvt) Ltd,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Taxable Sales,3.00,"7,000.00","21,000.00"
Invoice,12/24/2025,AS010985,Debug Computer Peripherals (Pvt) Ltd,Draytek:Vigor P2282x (DrayTek Vigor Switch P2282x),Draytek,AD,Taxable Sales,1.00,"139,000.00","139,000.00"
