Type,Date,Num,Name,Item,Description,Sales Tax Code,Qty,Amount,Product Category,Rep,PONumber,Memo,QBTxnID,Subtotal,SalesTaxTotal,SalesTaxRate,SalesTaxItem,CustomerTaxCode,AppliedAmount,BalanceRemaining,IsPaid,DueDate,ShipDate,Terms,UnitPrice
Invoice,2017-12-04,AS007014,Survey Department,Item,Warranty 5 Years on NAS and Hard Drives,Taxable Sales,1,0,,AD,,,A882-1512358323,1190500.00,0.00,0.00,Non VAT,Tax,-1190500.00,0.00,1,2017-12-04,2017-12-04,,0
Invoice,2017-12-04,AS007015,Avian,Item,Item,Taxable Sales,1,0,,A,,,A88A-1512362454,113000.00,0.00,0.00,Non VAT,...,-113000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-04,AS007015,Avian,Sy-Old:DS 716 + ll,Synology NAS DS716 + ll  2 Bay NAS,...,1,87235.00,Sy-Old,A,,,A88A-1512362454,113000.00,0.00,0.00,Non VAT,...,-113000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,87235.00
Invoice,2017-12-04,AS007015,Avian,Item,S/N 1680O7N033900,Taxable Sales,1,0,,A,,,A88A-1512362454,113000.00,0.00,0.00,Non VAT,...,-113000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-04,AS007015,Avian,Item,Item,Taxable Sales,1,0,,A,,,A88A-1512362454,113000.00,0.00,0.00,Non VAT,...,-113000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-04,AS007015,Avian,HardDrive:2 TB Standard HDD,2 TB Standard Hard Drive,...,2,25765.00,HardDrive,A,,,A88A-1512362454,113000.00,0.00,0.00,Non VAT,...,-113000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,12882.50
Invoice,2017-12-04,AS007015,Avian,Item,"S/N Z4Z96MVD,  Z4Z96MC4",Taxable Sales,1,0,,A,,,A88A-1512362454,113000.00,0.00,0.00,Non VAT,...,-113000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-04,AS007015,Avian,Item,,Taxable Sales,1,0,,A,,,A88A-1512362454,113000.00,0.00,0.00,Non VAT,...,-113000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-04,AS007015,Avian,Item,Warranty 3 Years on NAS and 2 Years on Hard Drive,Taxable Sales,1,0,,A,,,A88A-1512362454,113000.00,0.00,0.00,Non VAT,...,-113000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-04,AS007016,Prudential Shipping Lines (Pvt)Ltd,Item,Item,Taxable Sales,1,0,,AD,,,A895-1512370164,114570.00,0.00,0.00,Non VAT,Tax,-114570.00,0.00,1,2017-12-04,2017-12-04,,0
Invoice,2017-12-04,AS007016,Prudential Shipping Lines (Pvt)Ltd,Sy:DS418,Synology NAS DS418 4 Bay NAS,Non,1,86000.00,Sy,AD,,,A895-1512370164,114570.00,0.00,0.00,Non VAT,Tax,-114570.00,0.00,1,2017-12-04,2017-12-04,,86000.00
Invoice,2017-12-04,AS007016,Prudential Shipping Lines (Pvt)Ltd,Item,"S/N 17A0PHN859601		
",Taxable Sales,1,0,,AD,,,A895-1512370164,114570.00,0.00,0.00,Non VAT,Tax,-114570.00,0.00,1,2017-12-04,2017-12-04,,0
Invoice,2017-12-04,AS007016,Prudential Shipping Lines (Pvt)Ltd,Item,Item,Taxable Sales,1,0,,AD,,,A895-1512370164,114570.00,0.00,0.00,Non VAT,Tax,-114570.00,0.00,1,2017-12-04,2017-12-04,,0
Invoice,2017-12-04,AS007016,Prudential Shipping Lines (Pvt)Ltd,HardDrive:2 TB Standard HDD,2 TB Standard Hard Drive,Non,2,34600.00,HardDrive,AD,,,A895-1512370164,114570.00,0.00,0.00,Non VAT,Tax,-114570.00,0.00,1,2017-12-04,2017-12-04,,17300.00
Invoice,2017-12-04,AS007016,Prudential Shipping Lines (Pvt)Ltd,Item,"S/N  Z4Z96NBR		
         Z4Z96MR9		
",Taxable Sales,1,0,,AD,,,A895-1512370164,114570.00,0.00,0.00,Non VAT,Tax,-114570.00,0.00,1,2017-12-04,2017-12-04,,0
Invoice,2017-12-04,AS007016,Prudential Shipping Lines (Pvt)Ltd,Discount,Discount 5%,Tax,1,-6030.00,,AD,,,A895-1512370164,114570.00,0.00,0.00,Non VAT,Tax,-114570.00,0.00,1,2017-12-04,2017-12-04,,-6030.00
Invoice,2017-12-04,AS007016,Prudential Shipping Lines (Pvt)Ltd,Item,Item,Taxable Sales,1,0,,AD,,,A895-1512370164,114570.00,0.00,0.00,Non VAT,Tax,-114570.00,0.00,1,2017-12-04,2017-12-04,,0
Invoice,2017-12-04,AS007016,Prudential Shipping Lines (Pvt)Ltd,Item,Warranty 2 Years on NAS & Hard Drive,Taxable Sales,1,0,,AD,,,A895-1512370164,114570.00,0.00,0.00,Non VAT,Tax,-114570.00,0.00,1,2017-12-04,2017-12-04,,0
Invoice,2017-12-04,AS007017,Optimal Solutions,Item,Item,Taxable Sales,1,0,,L,,,A8A5-1512382980,32000.00,0.00,0.00,Non VAT,Tax,-32000.00,0.00,1,2017-12-04,,,0
Invoice,2017-12-04,AS007017,Optimal Solutions,Sy-Old:DS216se,Synology DS216se 2 Bay NAS,Non,1,32000.00,Sy-Old,L,,,A8A5-1512382980,32000.00,0.00,0.00,Non VAT,Tax,-32000.00,0.00,1,2017-12-04,,,32000.00
Invoice,2017-12-04,AS007017,Optimal Solutions,Item,S/N 1790NDN842501,Taxable Sales,1,0,,L,,,A8A5-1512382980,32000.00,0.00,0.00,Non VAT,Tax,-32000.00,0.00,1,2017-12-04,,,0
Invoice,2017-12-04,AS007017,Optimal Solutions,Item,Item,Taxable Sales,1,0,,L,,,A8A5-1512382980,32000.00,0.00,0.00,Non VAT,Tax,-32000.00,0.00,1,2017-12-04,,,0
Invoice,2017-12-04,AS007017,Optimal Solutions,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,L,,,A8A5-1512382980,32000.00,0.00,0.00,Non VAT,Tax,-32000.00,0.00,1,2017-12-04,,,0
Invoice,2017-12-04,AS007018,techtron,Item,Item,Taxable Sales,1,0,,AS,,17B0Q2N660509 -Motherboard failed.,A8B2-1512383867,105000.00,0.00,0.00,Non VAT,...,-105000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-04,AS007018,techtron,Sy:DS218j,Synology NAS DS218j 2 Bay NAS,...,3,105000.00,Sy,AS,,17B0Q2N660509 -Motherboard failed.,A8B2-1512383867,105000.00,0.00,0.00,Non VAT,...,-105000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,35000.00
Invoice,2017-12-04,AS007018,techtron,Item,"S/N  17B0Q2N382404		
         1790Q2N104125		
         17B0Q2N660509		
",Taxable Sales,1,0,,AS,,17B0Q2N660509 -Motherboard failed.,A8B2-1512383867,105000.00,0.00,0.00,Non VAT,...,-105000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-04,AS007018,techtron,Item,17B0Q2N660509 -Motherboard failed.,Taxable Sales,1,0,,AS,,17B0Q2N660509 -Motherboard failed.,A8B2-1512383867,105000.00,0.00,0.00,Non VAT,...,-105000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-04,AS007018,techtron,Item,"18B0Q2N596704-New mother board S/N
",Taxable Sales,1,0,,AS,,17B0Q2N660509 -Motherboard failed.,A8B2-1512383867,105000.00,0.00,0.00,Non VAT,...,-105000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-04,AS007018,techtron,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,AS,,17B0Q2N660509 -Motherboard failed.,A8B2-1512383867,105000.00,0.00,0.00,Non VAT,...,-105000.00,0.00,1,2017-12-04,2017-12-04,Due on receipt,0
Invoice,2017-12-05,AS007019,MAS Fabrics (Pvt) Ltd,Sy-Old:RS815 RP+,Synology NAS RS815 RP+   4 Bay NAS  with 8 GB RAM & Hard Drives,Non,1,489600.00,Sy-Old,A,4800001107,,A8C3-1512465451,489600.00,0.00,0.00,Non VAT,Tax,-489600.00,0.00,1,2017-12-05,2017-12-06,,489600.00
Invoice,2017-12-05,AS007019,MAS Fabrics (Pvt) Ltd,Item,S/N 17A0MSN178800,Taxable Sales,1,0,,A,4800001107,,A8C3-1512465451,489600.00,0.00,0.00,Non VAT,Tax,-489600.00,0.00,1,2017-12-05,2017-12-06,,0
Invoice,2017-12-05,AS007019,MAS Fabrics (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,4800001107,,A8C3-1512465451,489600.00,0.00,0.00,Non VAT,Tax,-489600.00,0.00,1,2017-12-05,2017-12-06,,0
Invoice,2017-12-05,AS007019,MAS Fabrics (Pvt) Ltd,Hard Drives,8TB Seagate NAS Hard Drives,Non,2,0,,A,4800001107,,A8C3-1512465451,489600.00,0.00,0.00,Non VAT,Tax,-489600.00,0.00,1,2017-12-05,2017-12-06,,0
Invoice,2017-12-05,AS007019,MAS Fabrics (Pvt) Ltd,Item,"S/N ZA18Q44B,  ZA18Q8Z9",Taxable Sales,1,0,,A,4800001107,,A8C3-1512465451,489600.00,0.00,0.00,Non VAT,Tax,-489600.00,0.00,1,2017-12-05,2017-12-06,,0
Invoice,2017-12-05,AS007019,MAS Fabrics (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,4800001107,,A8C3-1512465451,489600.00,0.00,0.00,Non VAT,Tax,-489600.00,0.00,1,2017-12-05,2017-12-06,,0
Invoice,2017-12-05,AS007019,MAS Fabrics (Pvt) Ltd,Item,1 U Rail Kit,Taxable Sales,1,0.00,,A,4800001107,,A8C3-1512465451,489600.00,0.00,0.00,Non VAT,Tax,-489600.00,0.00,1,2017-12-05,2017-12-06,,0.00
Invoice,2017-12-05,AS007019,MAS Fabrics (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,A,4800001107,,A8C3-1512465451,489600.00,0.00,0.00,Non VAT,Tax,-489600.00,0.00,1,2017-12-05,2017-12-06,,0
Invoice,2017-12-05,AS007019,MAS Fabrics (Pvt) Ltd,Item,Warranty 3 Years on NAS Unit & Hard Drives,Taxable Sales,1,0,,A,4800001107,,A8C3-1512465451,489600.00,0.00,0.00,Non VAT,Tax,-489600.00,0.00,1,2017-12-05,2017-12-06,,0
Invoice,2017-12-05,AS007020,techtron,Item,Item,Taxable Sales,1,0,,AS,,,A8CF-1512474426,85000.00,0.00,0.00,Non VAT,...,-85000.00,0.00,1,2017-12-05,,Due on receipt,0
Invoice,2017-12-05,AS007020,techtron,Sy:DS418,Synology NAS DS418 4 Bay NAS,...,1,86000.00,Sy,AS,,,A8CF-1512474426,85000.00,0.00,0.00,Non VAT,...,-85000.00,0.00,1,2017-12-05,,Due on receipt,86000.00
Invoice,2017-12-05,AS007020,techtron,Item,"S/N 17A0PHN649300		
",Taxable Sales,1,0,,AS,,,A8CF-1512474426,85000.00,0.00,0.00,Non VAT,...,-85000.00,0.00,1,2017-12-05,,Due on receipt,0
Invoice,2017-12-05,AS007020,techtron,Item,Item,Taxable Sales,1,0,,AS,,,A8CF-1512474426,85000.00,0.00,0.00,Non VAT,...,-85000.00,0.00,1,2017-12-05,,Due on receipt,0
Invoice,2017-12-05,AS007020,techtron,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,AS,,,A8CF-1512474426,85000.00,0.00,0.00,Non VAT,...,-85000.00,0.00,1,2017-12-05,,Due on receipt,0
Invoice,2017-12-05,AS007020,techtron,Item,Item,Taxable Sales,1,0,,AS,,,A8CF-1512474426,85000.00,0.00,0.00,Non VAT,...,-85000.00,0.00,1,2017-12-05,,Due on receipt,0
Invoice,2017-12-05,AS007020,techtron,Discount,Discount,...,1,-1000.00,,AS,,,A8CF-1512474426,85000.00,0.00,0.00,Non VAT,...,-85000.00,0.00,1,2017-12-05,,Due on receipt,-1000.00
Invoice,2017-12-06,AS007021,Studio Lakdam,Item,Item,Taxable Sales,1,0,,AD,,,A8D7-1512538121,70000.00,0.00,0.00,Non VAT,...,-70000.00,0.00,1,2017-12-06,2017-12-06,Due on receipt,0
Invoice,2017-12-06,AS007021,Studio Lakdam,HardDrive:4 TB NAS HDD,4 TB NAS Hard Drive,...,2,70000.00,HardDrive,AD,,,A8D7-1512538121,70000.00,0.00,0.00,Non VAT,...,-70000.00,0.00,1,2017-12-06,2017-12-06,Due on receipt,35000.00
Invoice,2017-12-06,AS007021,Studio Lakdam,Item,"S/N ZDH2BWC2
S/N ZDH2C2XJ",Taxable Sales,1,0,,AD,,,A8D7-1512538121,70000.00,0.00,0.00,Non VAT,...,-70000.00,0.00,1,2017-12-06,2017-12-06,Due on receipt,0
Invoice,2017-12-06,AS007021,Studio Lakdam,Item,Item,Taxable Sales,1,0,,AD,,,A8D7-1512538121,70000.00,0.00,0.00,Non VAT,...,-70000.00,0.00,1,2017-12-06,2017-12-06,Due on receipt,0
Invoice,2017-12-06,AS007021,Studio Lakdam,Item,Warranty 3 Years on Hard Drives,Taxable Sales,1,0,,AD,,,A8D7-1512538121,70000.00,0.00,0.00,Non VAT,...,-70000.00,0.00,1,2017-12-06,2017-12-06,Due on receipt,0
Invoice,2017-12-06,AS007022,John Keells Logistics (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,1000020509,,A8DF-1512547687,131000.00,0.00,0.00,Non VAT,Tax,-131000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-06,AS007022,John Keells Logistics (Pvt) Ltd,Sy-Old:RS815,Synology NAS RS815  4 Bay NAS,Non,1,131000.00,Sy-Old,AS,1000020509,,A8DF-1512547687,131000.00,0.00,0.00,Non VAT,Tax,-131000.00,0.00,1,2017-12-06,2017-12-06,,131000.00
Invoice,2017-12-06,AS007022,John Keells Logistics (Pvt) Ltd,Item,S/N 15B0N1N569500,Taxable Sales,1,0,,AS,1000020509,,A8DF-1512547687,131000.00,0.00,0.00,Non VAT,Tax,-131000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-06,AS007022,John Keells Logistics (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,1000020509,,A8DF-1512547687,131000.00,0.00,0.00,Non VAT,Tax,-131000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-06,AS007022,John Keells Logistics (Pvt) Ltd,Item,1U Railing Kit,Taxable Sales,1,0,,AS,1000020509,,A8DF-1512547687,131000.00,0.00,0.00,Non VAT,Tax,-131000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-06,AS007022,John Keells Logistics (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,1000020509,,A8DF-1512547687,131000.00,0.00,0.00,Non VAT,Tax,-131000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-06,AS007022,John Keells Logistics (Pvt) Ltd,Item,Warranty 3 Years on NAS Unit,Taxable Sales,1,0,,AS,1000020509,,A8DF-1512547687,131000.00,0.00,0.00,Non VAT,Tax,-131000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-06,AS007023,John Keells Logistics (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,1000020510,,A8EB-1512549028,112000.00,0.00,0.00,Non VAT,Tax,-112000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-06,AS007023,John Keells Logistics (Pvt) Ltd,HardDrive:6 TB NAS HDD,6 TB NAS Hard Drive,Non,2,112000.00,HardDrive,AS,1000020510,,A8EB-1512549028,112000.00,0.00,0.00,Non VAT,Tax,-112000.00,0.00,1,2017-12-06,2017-12-06,,56000.00
Invoice,2017-12-06,AS007023,John Keells Logistics (Pvt) Ltd,Item,S/N  ZA16NKWH,Taxable Sales,1,0,,AS,1000020510,,A8EB-1512549028,112000.00,0.00,0.00,Non VAT,Tax,-112000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-06,AS007023,John Keells Logistics (Pvt) Ltd,Item,S/N  ZA170BT8,Taxable Sales,1,0,,AS,1000020510,,A8EB-1512549028,112000.00,0.00,0.00,Non VAT,Tax,-112000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-06,AS007023,John Keells Logistics (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,1000020510,,A8EB-1512549028,112000.00,0.00,0.00,Non VAT,Tax,-112000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-06,AS007023,John Keells Logistics (Pvt) Ltd,Item,Warranty 3 Years on Hard Drives,Taxable Sales,1,0,,AS,1000020510,,A8EB-1512549028,112000.00,0.00,0.00,Non VAT,Tax,-112000.00,0.00,1,2017-12-06,2017-12-06,,0
Invoice,2017-12-07,AS007024,Lycafly (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,,,A8FE-1512640094,32000.00,4800.00,15.00,VAT15%,Tax,-36800.00,0.00,1,2017-12-07,2017-12-07,,0
Invoice,2017-12-07,AS007024,Lycafly (Pvt) Ltd,Accs,"Dray Tek Vigor Switch P1090
8-Port PoE Gigabit Switch",Tax,1,32000.00,,L,,,A8FE-1512640094,32000.00,4800.00,15.00,VAT15%,Tax,-36800.00,0.00,1,2017-12-07,2017-12-07,,32000.00
Invoice,2017-12-07,AS007024,Lycafly (Pvt) Ltd,Item,S/N 16B700006999,Taxable Sales,1,0,,L,,,A8FE-1512640094,32000.00,4800.00,15.00,VAT15%,Tax,-36800.00,0.00,1,2017-12-07,2017-12-07,,0
Invoice,2017-12-07,AS007024,Lycafly (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,,,A8FE-1512640094,32000.00,4800.00,15.00,VAT15%,Tax,-36800.00,0.00,1,2017-12-07,2017-12-07,,0
Invoice,2017-12-07,AS007024,Lycafly (Pvt) Ltd,Item,Warranty 2 Years on Dray Tek Unit,Taxable Sales,1,0,,L,,,A8FE-1512640094,32000.00,4800.00,15.00,VAT15%,Tax,-36800.00,0.00,1,2017-12-07,2017-12-07,,0
Invoice,2017-12-08,AS007025,D & W Associates International (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,,,A914-1512728418,95000.00,0.00,0.00,Non VAT,Tax,-95000.00,0.00,1,2017-12-08,2017-12-08,,0
Invoice,2017-12-08,AS007025,D & W Associates International (Pvt) Ltd,Sy:DS418,Synology NAS DS418 4 Bay NAS,Non,1,95000.00,Sy,L,,,A914-1512728418,95000.00,0.00,0.00,Non VAT,Tax,-95000.00,0.00,1,2017-12-08,2017-12-08,,95000.00
Invoice,2017-12-08,AS007025,D & W Associates International (Pvt) Ltd,Item,S/N 17A0PHN970100,Taxable Sales,1,0,,L,,,A914-1512728418,95000.00,0.00,0.00,Non VAT,Tax,-95000.00,0.00,1,2017-12-08,2017-12-08,,0
Invoice,2017-12-08,AS007025,D & W Associates International (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,L,,,A914-1512728418,95000.00,0.00,0.00,Non VAT,Tax,-95000.00,0.00,1,2017-12-08,2017-12-08,,0
Invoice,2017-12-08,AS007025,D & W Associates International (Pvt) Ltd,Item,Warranty 2 Years on NAS Unit,Taxable Sales,1,0,,L,,,A914-1512728418,95000.00,0.00,0.00,Non VAT,Tax,-95000.00,0.00,1,2017-12-08,2017-12-08,,0
Invoice,2017-12-11,AS007026,LANKA COMMODITY BROKERS LTD,Item,Item,Taxable Sales,1,0,,AS,,,A942-1513054281,9800.00,1470.00,15.00,VAT15%,...,-11270.00,0.00,1,2017-12-11,2017-12-11,Due on receipt,0
Invoice,2017-12-11,AS007026,LANKA COMMODITY BROKERS LTD,HostEmail,"5GB Storage Space
100GB Transfer Bandwidth
1 Nos Fixed IP. (Clean)
SPF/ DKIM Supported
Spam Assassin Inbuilt
Ultimated Email Addresses Within Storage Space
UP to 3000 Outbound Emails per Hour
CPanel - Account Management Panel
Whitelisting of Existing Load Balanced Costomer IP's
Linux Based Servers on Tier1 US Based Datacenters
",VAT,1,9800.00,,AS,,,A942-1513054281,9800.00,1470.00,15.00,VAT15%,...,-11270.00,0.00,1,2017-12-11,2017-12-11,Due on receipt,9800.00
Invoice,2017-12-11,AS007026,LANKA COMMODITY BROKERS LTD,Item,1st November 2017 to  30th November 2017,Taxable Sales,1,0,,AS,,,A942-1513054281,9800.00,1470.00,15.00,VAT15%,...,-11270.00,0.00,1,2017-12-11,2017-12-11,Due on receipt,0
Invoice,2017-12-13,AS007027,99X Technology Limited,Item,Item,Taxable Sales,1,0,,L,668,,A948-1513143597,260000.00,0.00,0.00,Non VAT,Tax,-260000.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007027,99X Technology Limited,Sy:DS918+,Synology NAS DS918+ 4 Bay NAS with Hard Drives,Non,1,260000.00,Sy,L,668,,A948-1513143597,260000.00,0.00,0.00,Non VAT,Tax,-260000.00,0.00,1,2017-12-13,2017-12-13,,260000.00
Invoice,2017-12-13,AS007027,99X Technology Limited,Item,S/N 1790PDN139901,Taxable Sales,1,0,,L,668,,A948-1513143597,260000.00,0.00,0.00,Non VAT,Tax,-260000.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007027,99X Technology Limited,Item,Item,Taxable Sales,1,0,,L,668,,A948-1513143597,260000.00,0.00,0.00,Non VAT,Tax,-260000.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007027,99X Technology Limited,Item,3 TB NAS Hard Drive,Taxable Sales,4,0.00,,L,668,,A948-1513143597,260000.00,0.00,0.00,Non VAT,Tax,-260000.00,0.00,1,2017-12-13,2017-12-13,,0.00
Invoice,2017-12-13,AS007027,99X Technology Limited,Item,"S/N  Z6A1654H,  Z73002J8",Taxable Sales,1,0,,L,668,,A948-1513143597,260000.00,0.00,0.00,Non VAT,Tax,-260000.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007027,99X Technology Limited,Item,"S/N  Z73004GT,  Z73005KF",Taxable Sales,1,0,,L,668,,A948-1513143597,260000.00,0.00,0.00,Non VAT,Tax,-260000.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007027,99X Technology Limited,Item,Item,Taxable Sales,1,0,,L,668,,A948-1513143597,260000.00,0.00,0.00,Non VAT,Tax,-260000.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007027,99X Technology Limited,Item,Warranty 3 Years on NAS and Hard Drives,Taxable Sales,1,0,,L,668,,A948-1513143597,260000.00,0.00,0.00,Non VAT,Tax,-260000.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007028,J L Morison Son & Jones (Ceylon)Ltd,Item,Item,Taxable Sales,1,0,,L,,,A954-1513145889,24750.00,0.00,0.00,Non VAT,Tax,-24750.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007028,J L Morison Son & Jones (Ceylon)Ltd,HardDrive:2 TB Standard HDD,2 TB Standard Hard Drive with Installation,Non,1,24750.00,HardDrive,L,,,A954-1513145889,24750.00,0.00,0.00,Non VAT,Tax,-24750.00,0.00,1,2017-12-13,2017-12-13,,24750.00
Invoice,2017-12-13,AS007028,J L Morison Son & Jones (Ceylon)Ltd,Item,S/N Z4Z96N8V,Taxable Sales,1,0,,L,,,A954-1513145889,24750.00,0.00,0.00,Non VAT,Tax,-24750.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007028,J L Morison Son & Jones (Ceylon)Ltd,Item,Item,Taxable Sales,1,0,,L,,,A954-1513145889,24750.00,0.00,0.00,Non VAT,Tax,-24750.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007028,J L Morison Son & Jones (Ceylon)Ltd,Item,Warranty 2 Years on Hard Drive,Taxable Sales,1,0,,L,,,A954-1513145889,24750.00,0.00,0.00,Non VAT,Tax,-24750.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007029,Rapidventure (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,,,A963-1513157086,26147.00,3922.05,15.00,VAT15%,...,-30069.05,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007029,Rapidventure (Pvt) Ltd,Drtk:Vigor2912n,"Draytek Vigor 2912n Wireless N Security Appliance
Dual Wan",VAT,1,22147.00,Drtk,AS,,,A963-1513157086,26147.00,3922.05,15.00,VAT15%,...,-30069.05,0.00,1,2017-12-13,2017-12-13,,22147.00
Invoice,2017-12-13,AS007029,Rapidventure (Pvt) Ltd,Item,S/N 15B002841757,Taxable Sales,1,0,,AS,,,A963-1513157086,26147.00,3922.05,15.00,VAT15%,...,-30069.05,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007029,Rapidventure (Pvt) Ltd,Item,Item,Taxable Sales,1,0,,AS,,,A963-1513157086,26147.00,3922.05,15.00,VAT15%,...,-30069.05,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007029,Rapidventure (Pvt) Ltd,Accs,Cyren Key,VAT,1,4000.00,,AS,,,A963-1513157086,26147.00,3922.05,15.00,VAT15%,...,-30069.05,0.00,1,2017-12-13,2017-12-13,,4000.00
Invoice,2017-12-13,AS007029,Rapidventure (Pvt) Ltd,Item,1 Year License,Taxable Sales,1,0,,AS,,,A963-1513157086,26147.00,3922.05,15.00,VAT15%,...,-30069.05,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007029,Rapidventure (Pvt) Ltd,Item,,Taxable Sales,1,0,,AS,,,A963-1513157086,26147.00,3922.05,15.00,VAT15%,...,-30069.05,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007029,Rapidventure (Pvt) Ltd,Item,Warranty 2 Years on Dray Tek Unit,Taxable Sales,1,0,,AS,,,A963-1513157086,26147.00,3922.05,15.00,VAT15%,...,-30069.05,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007030,Sinnadurai Sundaralingam & Balendra,Item,Item,Taxable Sales,1,0,,L,,,A96E-1513159206,20000.00,0.00,0.00,Non VAT,Tax,-20000.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007030,Sinnadurai Sundaralingam & Balendra,HardDrive:2 TB Standard HDD,2 TB Standard Hard Drive,Non,1,20000.00,HardDrive,L,,,A96E-1513159206,20000.00,0.00,0.00,Non VAT,Tax,-20000.00,0.00,1,2017-12-13,2017-12-13,,20000.00
Invoice,2017-12-13,AS007030,Sinnadurai Sundaralingam & Balendra,Item,"S/N Z4Z96NFA
",Taxable Sales,1,0,,L,,,A96E-1513159206,20000.00,0.00,0.00,Non VAT,Tax,-20000.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007030,Sinnadurai Sundaralingam & Balendra,Accs,Labour Charges,Non,1,5000.00,,L,,,A96E-1513159206,20000.00,0.00,0.00,Non VAT,Tax,-20000.00,0.00,1,2017-12-13,2017-12-13,,5000.00
Invoice,2017-12-13,AS007030,Sinnadurai Sundaralingam & Balendra,Item,Item,Taxable Sales,1,0,,L,,,A96E-1513159206,20000.00,0.00,0.00,Non VAT,Tax,-20000.00,0.00,1,2017-12-13,2017-12-13,,0
Invoice,2017-12-13,AS007030,Sinnadurai Sundaralingam & Balendra,Discount,Special Discount,Non,1,-5000.00,,L,,,A96E-1513159206,20000.00,0.00,0.00,Non VAT,Tax,-20000.00,0.00,1,2017-12-13,2017-12-13,,-5000.00
Invoice,2017-12-13,AS007030,Sinnadurai Sundaralingam & Balendra,Item,Item,Taxable Sales,1,0,,L,,,A96E-1513159206,20000.00,0.00,0.00,Non VAT,Tax,-20000.00,0.00,1,2017-12-13,2017-12-13,,0
